-1.44922	0.859219	-0.0535156	-0.0003125
-1.43203	0.838047	-0.0021875	-0.000515625
-1.42156	0.805234	0.0460938	-0.000375
-1.42391	0.769531	0.0941406	7.8125e-5
-1.44094	0.720313	0.137891	-0.0005
-1.46656	0.663906	0.181875	-6.25e-5
-1.50062	0.601484	0.216406	-0.0001875
-1.5475	0.531641	0.252266	-0.000296875
-1.61031	0.460156	0.280469	0.000296875
-1.68234	0.382734	0.306016	-0.00025
-1.77547	0.297188	0.32	-0.000390625
-1.8775	0.209453	0.332109	3.125e-5
-1.99125	0.123594	0.339141	-0.000140625
-2.12703	0.0321875	0.341875	-0.000265625
-2.27266	-0.0594531	0.339609	-0.000296875
-2.43031	-0.145937	0.332813	-0.000671875
-2.55844	-0.223984	0.321563	-0.000265625
-2.725	-0.314063	0.306484	-0.000328125
-2.88797	-0.405859	0.279453	-0.000234375
-3.04297	-0.490625	0.250078	9.375e-5
-3.17641	-0.578438	0.211953	-0.000390625
-3.30266	-0.662031	0.176172	-0.000109375
-3.41703	-0.739766	0.129922	-0.00034375
-3.51938	-0.807266	0.07875	-0.000203125
-3.61359	-0.871016	0.0249219	-0.000453125
-3.69172	-0.928203	-0.0270313	9.375e-5
-3.75234	-0.97625	-0.0860156	-9.375e-5
-3.79984	-1.01594	-0.145625	-0.0006875
-3.84109	-1.04313	-0.205469	-0.000265625
-3.87062	-1.06023	-0.268203	-0.00040625
-3.88594	-1.06703	-0.315469	-0.000390625
-3.88969	-1.06328	-0.371953	-0.000734375
-3.88266	-1.04922	-0.432188	-0.000328125
-3.86641	-1.02344	-0.491563	-0.0003125
-3.83641	-0.985469	-0.547734	-0.000390625
-3.79188	-0.937891	-0.603047	9.375e-5
-3.74359	-0.879688	-0.650625	-0.00034375
-3.68156	-0.814453	-0.698594	-0.000203125
-3.60141	-0.742891	-0.744609	-0.00075
-3.51016	-0.658828	-0.779375	-0.000640625
-3.41328	-0.567344	-0.813203	-0.0001875
-3.30906	-0.471406	-0.836953	-0.00025
-3.19734	-0.369766	-0.858984	-0.00025
-3.08391	-0.263281	-0.873906	-6.25e-5
-2.96188	-0.162344	-0.880547	-0.0004375
-2.83281	-0.0594531	-0.881484	-0.0004375
-2.70609	0.0545313	-0.876328	-0.000734375
-2.57469	0.166719	-0.86375	3.125e-5
-2.46906	0.281094	-0.841719	-0.00040625
-2.34734	0.393984	-0.815703	-0.000234375
-2.21594	0.497734	-0.7825	-0.000265625
-2.08594	0.601094	-0.745313	-0.00059375
-1.95781	0.701172	-0.69625	-0.00059375
-1.84062	0.790469	-0.645391	-0.00053125
-1.72641	0.871328	-0.594453	-0.0006875
-1.61047	0.947344	-0.533125	-0.00059375
-1.50391	1.01172	-0.470313	-0.000796875
-1.40516	1.06336	-0.406719	-0.000453125
-1.31156	1.10422	-0.338125	-4.6875e-5
-1.23375	1.1282	-0.288984	-0.000671875
-1.16063	1.1493	-0.218672	-0.000328125
-1.09156	1.15664	-0.148125	-6.25e-5
-1.02047	1.15328	-0.0778906	-0.00040625
-0.964687	1.13672	-0.0075	-0.000140625
-0.910937	1.11414	0.0594531	-0.000515625
-0.860156	1.08008	0.127344	-0.000125
-0.822187	1.03008	0.190547	-4.6875e-5
-0.783125	0.968672	0.249375	1.5625e-5
-0.752344	0.896797	0.304063	-0.000140625
-0.727656	0.815156	0.346953	-0.000296875
-0.708594	0.728516	0.391797	-0.00040625
-0.700781	0.631094	0.433437	-0.00053125
-0.705313	0.529453	0.461094	7.8125e-5
-0.717187	0.427734	0.491797	-0.000234375
-0.742344	0.317266	0.510625	-3.125e-5
-0.781562	0.202891	0.520547	-0.0001875
-0.834219	0.0933594	0.527031	4.6875e-5
-0.902656	-0.0192969	0.525781	-0.00034375
-0.986406	-0.127891	0.518984	0.00040625
-1.09234	-0.220078	0.508281	-0.000109375
-1.20984	-0.324297	0.486641	-0.00034375
-1.34234	-0.425859	0.456719	-0.00025
-1.50609	-0.519297	0.426953	-3.125e-5
-1.69719	-0.611406	0.387578	-0.0003125
-1.90875	-0.695391	0.343203	-0.000140625
-2.14328	-0.771172	0.302656	-0.000328125
-2.40406	-0.835703	0.250781	7.8125e-5
-2.65141	-0.894297	0.194453	-0.000640625
-2.9625	-0.945625	0.135156	-0.000578125
-3.27188	-0.99125	0.0747656	-0.000546875
-3.55641	-1.03516	0.01125	-0.00040625
-3.75516	-1.07602	-0.0511719	0.000203125
-3.86766	-1.11266	-0.117422	-0.000296875
-3.94406	-1.14305	-0.183516	0.000171875
-3.98656	-1.16625	-0.251562	0.000421875
-4.01109	-1.17734	-0.307734	-0.00034375
-4.02172	-1.17602	-0.3675	-0.000171875
-4.01578	-1.16406	-0.434219	-0.00046875
-3.99938	-1.13727	-0.498984	0.0
-3.96812	-1.10391	-0.563203	-0.000140625
-3.91766	-1.0557	-0.622969	-0.0001875
-3.86078	-0.995703	-0.680312	-0.0003125
-3.7925	-0.924922	-0.735938	-0.000109375
-3.71703	-0.844453	-0.782188	-0.0003125
-3.6275	-0.758828	-0.824297	-0.000171875
-3.52109	-0.66125	-0.864609	-0.00025
-3.41094	-0.553438	-0.895547	9.375e-5
-3.28594	-0.444922	-0.922266	-9.375e-5
-3.15766	-0.326328	-0.935547	-3.125e-5
-3.02937	-0.207578	-0.944922	-0.0005
-2.88953	-0.101094	-0.947344	-0.0001875
-2.75031	0.0232813	-0.94375	-0.000515625
-2.60516	0.14875	-0.934375	-0.000390625
-2.48609	0.272891	-0.916953	-0.00025
-2.35516	0.399219	-0.88875	-0.000265625
-2.20781	0.515234	-0.853984	-0.00040625
-2.06984	0.630547	-0.814062	-0.000125
-1.92797	0.742891	-0.764375	-4.6875e-5
-1.79531	0.843516	-0.711172	-0.000265625
-1.66031	0.939297	-0.650156	-0.00053125
-1.53625	1.02391	-0.588437	-0.000640625
-1.41469	1.09531	-0.519453	-0.00071875
-1.30031	1.15016	-0.447813	-0.00053125
-1.20156	1.20008	-0.375781	-0.00025
-1.10031	1.24039	-0.308828	-0.000609375
-1.00562	1.26703	-0.243125	-0.000171875
-0.915625	1.28008	-0.1675	-3.125e-5
-0.832812	1.27922	-0.088125	-0.000390625
-0.751875	1.265	-0.00914062	-0.00025
-0.672344	1.23867	0.064375	-0.000515625
-0.59875	1.1975	0.138281	-0.000390625
-0.528594	1.14727	0.209141	-0.000171875
-0.46375	1.0925	0.276641	-0.0005
-0.390625	1.01961	0.333125	-0.00053125
-0.329844	0.934688	0.389375	-0.000171875
-0.265937	0.838359	0.441719	-0.00025
-0.214531	0.738672	0.485703	-0.000375
-0.163438	0.627812	0.521484	-0.0003125
-0.11625	0.51375	0.555469	-0.000171875
-0.0809375	0.399844	0.579766	-0.000296875
-0.05625	0.278438	0.596641	-9.375e-5
-0.0425	0.156563	0.6075	3.125e-5
-0.0364062	0.0377344	0.609922	-0.000171875
-0.0404688	-0.0809375	0.604844	-0.000265625
-0.0584375	-0.182031	0.592422	-0.000390625
-0.086875	-0.291172	0.572891	-0.000640625
-0.134688	-0.399766	0.547187	-0.000390625
-0.196875	-0.49875	0.515	-0.000265625
-0.265	-0.594453	0.476641	-0.0005
-0.357187	-0.682656	0.436875	-0.000328125
-0.46375	-0.76125	0.387422	-0.0001875
-0.58	-0.826484	0.335547	-0.000578125
-0.712187	-0.884531	0.285938	-0.0006875
-0.868437	-0.934531	0.226641	-0.000671875
-1.04031	-0.974141	0.166406	-0.00046875
-1.22562	-1.00227	0.105547	3.125e-5
-1.42734	-1.02164	0.0401563	-0.000546875
-1.65156	-1.02867	-0.0195312	-0.00053125
-1.89375	-1.02563	-0.0833594	1.5625e-5
-2.15375	-1.01305	-0.142344	-0.000109375
-2.43234	-0.988828	-0.200703	-0.000390625
-2.7	-0.959844	-0.258281	-0.0004375
-3.01391	-0.923125	-0.302812	-0.000109375
-3.30047	-0.882344	-0.344609	-0.00025
-3.49812	-0.846875	-0.394609	-0.000328125
-3.57781	-0.814141	-0.440234	-0.0001875
-3.58328	-0.783516	-0.488281	-0.000453125
-3.56094	-0.745156	-0.527266	7.8125e-5
-3.52141	-0.700547	-0.567813	-0.000296875
-3.47125	-0.646172	-0.606406	-0.000265625
-3.40406	-0.583359	-0.635859	-0.000171875
-3.33844	-0.516484	-0.666484	-0.000671875
-3.25563	-0.446484	-0.692031	-0.000234375
-3.17156	-0.36875	-0.7125	-0.00065625
-3.08688	-0.287891	-0.729297	-0.00034375
-2.99344	-0.203828	-0.74125	-0.000296875
-2.89	-0.131953	-0.746719	-0.000140625
-2.79062	-0.0441406	-0.746016	-0.00065625
-2.69094	0.0457813	-0.740625	7.8125e-5
-2.58531	0.136563	-0.729453	-0.000171875
-2.49953	0.224609	-0.711328	4.6875e-5
-2.40859	0.314375	-0.688984	7.8125e-5
-2.30328	0.400078	-0.662813	-0.000234375
-2.205	0.477656	-0.629922	-0.000390625
-2.10453	0.553359	-0.596797	-0.000640625
-2.00234	0.625859	-0.555391	-0.000375
-1.91469	0.692734	-0.508984	0.0003125
-1.83156	0.751328	-0.463125	-0.0003125
-1.74906	0.800078	-0.415469	0.000109375
-1.67031	0.8425	-0.362422	-3.125e-5
-1.605	0.875234	-0.31375	-0.000328125
-1.54156	0.901484	-0.272578	0.00021875
-1.48781	0.916875	-0.215938	-0.000296875
-1.44203	0.922969	-0.162344	-0.0005
-1.40359	0.918594	-0.106094	-0.000125
-1.37266	0.904844	-0.0494531	1.5625e-5
-1.35125	0.879922	0.0040625	-6.25e-5
-1.34281	0.848516	0.0561719	-0.0003125
-1.33875	0.80625	0.108438	-6.25e-5
-1.34562	0.760156	0.151641	-0.0004375
-1.36406	0.702109	0.197188	0.00028125
-1.39312	0.635859	0.238125	-0.0003125
-1.4425	0.562891	0.272734	0.0
-1.49594	0.485859	0.304688	-0.000890625
-1.57016	0.407422	0.325156	-0.00071875
-1.64906	0.320312	0.342578	4.6875e-5
-1.755	0.227891	0.357891	-0.0004375
-1.86719	0.137969	0.368281	-0.000515625
-1.99484	0.0441406	0.371406	-0.000125
-2.14875	-0.0510156	0.369531	-0.0003125
-2.30953	-0.142578	0.360625	-0.000453125
-2.47391	-0.222031	0.345938	-0.000515625
-2.63063	-0.313828	0.329062	-4.6875e-5
-2.81234	-0.407734	0.309063	-0.0004375
-2.99234	-0.495156	0.2775	-6.25e-5
-3.14844	-0.585234	0.241875	-4.6875e-5
-3.29031	-0.673125	0.199609	-0.000265625
-3.41797	-0.755	0.152578	-0.000578125
-3.52984	-0.825859	0.104766	-0.00046875
-3.63078	-0.894062	0.0497656	-0.000171875
-3.71453	-0.955313	-0.00523437	-0.00034375
-3.77484	-1.0082	-0.0658594	0.0
-3.83422	-1.05008	-0.127344	-0.00040625
-3.87969	-1.08328	-0.191406	-0.0005
-3.915	-1.10273	-0.25625	-0.000125
-3.93984	-1.11195	-0.308203	-9.375e-5
-3.945	-1.10961	-0.364766	-0.00084375
-3.94016	-1.09805	-0.428594	-0.000328125
-3.92094	-1.07391	-0.491328	0.000171875
-3.88797	-1.03766	-0.550625	-0.00025
-3.84703	-0.989844	-0.60875	-0.00059375
-3.7925	-0.932266	-0.660469	-0.0006875
-3.735	-0.865547	-0.710781	1.5625e-5
-3.65891	-0.789922	-0.755703	-4.6875e-5
-3.56719	-0.708125	-0.798828	-0.0004375
-3.46859	-0.612891	-0.829063	-0.0003125
-3.36391	-0.512656	-0.860313	-0.00065625
-3.24266	-0.409844	-0.882969	0.000109375
-3.12297	-0.298125	-0.898203	3.125e-5
-3.00375	-0.187109	-0.90875	4.6875e-5
-2.86859	-0.0859375	-0.911016	-0.0003125
-2.73641	0.0311719	-0.905312	-0.0005
-2.59891	0.149531	-0.893828	-0.000296875
-2.48422	0.268281	-0.874297	0.0
-2.36141	0.386484	-0.847734	-0.000234375
-2.22344	0.495703	-0.814922	-0.000203125
-2.08812	0.605234	-0.774609	0.000109375
-1.955	0.709609	-0.731016	-0.00065625
-1.83516	0.804141	-0.679219	-0.00071875
-1.70922	0.891875	-0.622266	-0.000609375
-1.58844	0.972031	-0.562344	-0.000171875
-1.47656	1.04141	-0.497266	1.5625e-5
-1.36766	1.09711	-0.430937	-0.000546875
-1.26859	1.13641	-0.360391	-0.000375
-1.18719	1.17172	-0.301328	-0.000296875
-1.10578	1.19336	-0.236406	-0.000515625
-1.02187	1.20523	-0.163906	-0.00084375
-0.950312	1.2032	-0.0889844	-0.0001875
-0.880937	1.18961	-0.014375	-0.000171875
-0.823281	1.16438	0.054375	-0.00040625
-0.759375	1.12617	0.125625	-0.00025
-0.704219	1.08578	0.192344	-0.000296875
-0.657656	1.02531	0.253828	-0.0005
-0.611875	0.95375	0.311484	-0.000453125
-0.573125	0.869766	0.359063	-0.00034375
-0.540156	0.781641	0.407031	-0.00025
-0.515	0.684453	0.449766	0.0
-0.496406	0.578516	0.485	-0.00059375
-0.487031	0.470703	0.513828	-0.000328125
-0.485469	0.361016	0.535703	0.00021875
-0.495	0.242734	0.551719	4.6875e-5
-0.515625	0.129141	0.559922	-0.00025
-0.549844	0.0133594	0.561406	-0.000296875
-0.602187	-0.100156	0.555	0.00021875
-0.668281	-0.195781	0.541016	4.6875e-5
-0.751875	-0.302656	0.520312	0.000203125
-0.855938	-0.407031	0.499063	-0.00059375
-0.973594	-0.503281	0.462813	-0.000234375
-1.11984	-0.597344	0.429219	-0.000109375
-1.26984	-0.684141	0.385	-0.00053125
-1.45359	-0.761797	0.336719	-0.00053125
-1.65953	-0.827031	0.291172	-0.000265625
-1.885	-0.886563	0.235391	-0.000265625
-2.13656	-0.937422	0.178828	0.000140625
-2.41187	-0.980234	0.118438	-0.000515625
-2.67703	-1.01383	0.054375	-0.000109375
-3.00203	-1.03633	-0.00695313	3.125e-5
-3.32844	-1.05242	-0.0709375	-0.000375
-3.61391	-1.0657	-0.133672	-0.000328125
-3.78844	-1.08125	-0.196562	3.125e-5
-3.87219	-1.09445	-0.261328	-0.000578125
-3.90937	-1.10016	-0.310625	0.0
-3.92312	-1.09813	-0.367656	-0.0004375
-3.91891	-1.08438	-0.430078	-0.000546875
-3.89859	-1.05875	-0.491484	-4.6875e-5
-3.87062	-1.02328	-0.549141	-0.0001875
-3.82891	-0.974766	-0.606094	7.8125e-5
-3.77703	-0.918125	-0.656562	-9.375e-5
-3.71734	-0.850781	-0.705859	-0.00025
-3.64187	-0.7775	-0.75125	0.000234375
-3.54891	-0.694063	-0.792109	-0.000296875
-3.45312	-0.600859	-0.823125	-0.000296875
-3.34703	-0.500938	-0.852891	-9.375e-5
-3.22922	-0.399219	-0.876172	0.0
-3.11391	-0.289531	-0.891719	-3.125e-5
-2.98984	-0.180391	-0.900234	-0.000234375
-2.85406	-0.0794531	-0.901719	-0.00034375
-2.72688	0.0373438	-0.896641	-0.000109375
-2.59	0.153438	-0.884688	1.5625e-5
-2.47953	0.270234	-0.866484	-0.00025
-2.35719	0.387266	-0.837813	-0.000140625
-2.22313	0.494609	-0.808516	-0.000453125
-2.08969	0.60125	-0.764375	-0.000265625
-1.95859	0.704453	-0.720781	-0.000203125
-1.83547	0.798125	-0.670234	-0.000125
-1.71641	0.884141	-0.614766	0.00028125
-1.59719	0.963828	-0.554844	0.000140625
-1.48703	1.03055	-0.491797	-4.6875e-5
-1.37891	1.0882	-0.424141	-0.00053125
-1.28328	1.12469	-0.354844	0.000109375
-1.20109	1.15875	-0.298516	-0.000171875
-1.12297	1.18	-0.231328	0.0
-1.04266	1.18961	-0.160703	0.00015625
-0.971562	1.18781	-0.0875	-0.000125
-0.906562	1.17492	-0.0133594	-0.000140625
-0.846875	1.14922	0.055	-0.000375
-0.7925	1.11469	0.124766	-0.000125
-0.739219	1.0693	0.190312	-6.25e-5
-0.693594	1.00969	0.251641	-6.25e-5
-0.652813	0.938672	0.309531	-0.0003125
-0.621563	0.856484	0.354453	-0.0001875
-0.591406	0.769297	0.401719	3.125e-5
-0.572344	0.670781	0.444453	-0.000125
-0.561875	0.565625	0.476016	9.375e-5
-0.558125	0.461328	0.507422	3.125e-5
-0.566562	0.35	0.525937	-0.00025
-0.583906	0.233594	0.542031	-0.000234375
-0.61	0.121562	0.549844	-9.375e-5
-0.656875	0.00554688	0.551172	-6.25e-5
-0.716875	-0.106562	0.543438	0.000171875
-0.79625	-0.200547	0.529688	0.000203125
-0.893125	-0.306719	0.511484	-0.000453125
-1.00703	-0.411328	0.485938	-0.000109375
-1.14266	-0.506406	0.452109	-0.00034375
-1.28281	-0.599844	0.415234	-0.00040625
-1.46375	-0.68625	0.372656	4.6875e-5
-1.66453	-0.764297	0.327031	-0.0003125
-1.88594	-0.828906	0.27875	-0.00025
-2.13328	-0.887578	0.222422	-0.0004375
-2.40313	-0.940156	0.165625	-0.000546875
-2.665	-0.982109	0.105	-0.000578125
-2.98438	-1.01711	0.0415625	-0.000328125
-3.30656	-1.04242	-0.018125	-0.000375
-3.59672	-1.06508	-0.0836719	-0.000578125
-3.78281	-1.08953	-0.147578	-0.000203125
-3.87859	-1.10969	-0.211016	-0.0001875
-3.93203	-1.12234	-0.277422	4.6875e-5
-3.95344	-1.12719	-0.324609	3.125e-5
-3.96391	-1.12266	-0.386953	-0.000515625
-3.95375	-1.10891	-0.449375	-0.000375
-3.93344	-1.08164	-0.511484	-0.000265625
-3.89109	-1.0407	-0.572812	-9.375e-5
-3.84734	-0.988516	-0.627891	-0.00065625
-3.79062	-0.927031	-0.682813	-0.000109375
-3.72719	-0.856328	-0.733359	-0.000125
-3.64813	-0.779062	-0.774609	0.00034375
-3.54953	-0.690937	-0.815703	0.0
-3.44797	-0.592891	-0.850078	0.000109375
-3.33859	-0.488516	-0.877813	0.0
-3.21391	-0.3825	-0.897891	0.000484375
-3.09453	-0.268828	-0.914375	0.000359375
-2.96672	-0.161641	-0.921563	-0.000140625
-2.83219	-0.0528125	-0.922969	0.00021875
-2.69453	0.0686719	-0.91375	-0.0004375
-2.55531	0.18625	-0.898594	-0.000453125
-2.44937	0.307891	-0.877031	-0.00040625
-2.31281	0.426016	-0.848203	0.00021875
-2.17719	0.536406	-0.813594	0.00021875
-2.04109	0.645937	-0.768594	3.125e-5
-1.90672	0.750625	-0.722891	3.125e-5
-1.78109	0.843828	-0.668125	-0.000203125
-1.65359	0.9325	-0.611875	-0.000390625
-1.53391	1.0093	-0.548203	0.0
-1.42656	1.07492	-0.483359	-0.0004375
-1.31766	1.12273	-0.414297	-0.000203125
-1.22797	1.1657	-0.341953	3.125e-5
-1.13719	1.19672	-0.288047	-0.0003125
-1.05078	1.21859	-0.213594	-0.000515625
-0.971406	1.22633	-0.138828	-0.000453125
-0.895312	1.22195	-0.0642969	-0.000109375
-0.827031	1.20211	0.00757812	0.000109375
-0.760781	1.1725	0.0800781	-0.000609375
-0.698438	1.13039	0.149219	9.375e-5
-0.642656	1.08609	0.216016	-6.25e-5
-0.594219	1.02117	0.279766	-0.000453125
-0.545156	0.945156	0.332031	-0.00034375
-0.502188	0.857891	0.383281	-0.000265625
-0.462813	0.766719	0.432109	-0.000453125
-0.425	0.664219	0.467969	1.5625e-5
-0.399687	0.555859	0.506406	-0.00034375
-0.384375	0.448359	0.531484	-0.000171875
-0.378281	0.333828	0.553438	0.0
-0.384062	0.214531	0.566563	-0.000296875
-0.400937	0.0999219	0.573672	-0.000125
-0.432812	-0.0179688	0.572578	-0.0005
-0.482812	-0.130547	0.564844	-0.000296875
-0.539531	-0.226406	0.549844	-0.00059375
-0.612344	-0.333047	0.525781	-0.00059375
-0.705156	-0.438125	0.502422	-0.0005
-0.819375	-0.533203	0.46375	-0.000375
-0.949219	-0.625469	0.428203	-6.25e-5
-1.10078	-0.710391	0.382188	-0.00040625
-1.25891	-0.782813	0.333828	-0.0004375
-1.44937	-0.847344	0.286641	-0.00046875
-1.66234	-0.903672	0.229375	-0.000375
-1.89625	-0.951406	0.172266	-0.000296875
-2.15531	-0.989531	0.111016	-0.000109375
-2.43359	-1.01922	0.0467188	-0.000375
-2.7075	-1.03727	-0.0136719	-0.000390625
-3.03703	-1.04609	-0.0777344	-0.00046875
-3.36328	-1.04922	-0.140391	-0.0006875
-3.63406	-1.05023	-0.201719	3.125e-5
-3.78313	-1.05359	-0.263125	9.375e-5
-3.84938	-1.05617	-0.311016	7.8125e-5
-3.86953	-1.05102	-0.365234	0.000296875
-3.86828	-1.03703	-0.426172	-0.000109375
-3.85422	-1.01242	-0.483828	0.0003125
-3.8225	-0.97625	-0.538438	-0.000109375
-3.78188	-0.929922	-0.592891	7.8125e-5
-3.73531	-0.873828	-0.639844	1.5625e-5
-3.67266	-0.810781	-0.688984	-6.25e-5
-3.59469	-0.740781	-0.7325	0.000359375
-3.50937	-0.659062	-0.766563	-0.000265625
-3.41438	-0.568984	-0.804297	-0.00040625
-3.31188	-0.474297	-0.825937	0.00025
-3.20203	-0.374922	-0.84875	-6.25e-5
-3.08969	-0.270078	-0.864141	-0.000234375
-2.96828	-0.168672	-0.871875	-0.000234375
-2.84531	-0.0697656	-0.873438	0.0
-2.71609	0.0421875	-0.867891	-0.000296875
-2.58594	0.153281	-0.855391	0.0
-2.48125	0.264766	-0.833516	-0.000140625
-2.36484	0.376719	-0.811641	-9.375e-5
-2.23516	0.48	-0.777187	-0.000296875
-2.10844	0.58125	-0.742031	-0.000265625
-1.97922	0.679375	-0.696172	-0.00071875
-1.86516	0.771875	-0.646094	-3.125e-5
-1.75156	0.851562	-0.595859	-0.00025
-1.63687	0.9275	-0.53625	-0.00025
-1.52828	0.99125	-0.475391	-0.00053125
-1.4325	1.04508	-0.411953	-0.00046875
-1.33859	1.08781	-0.344609	-0.000453125
-1.25906	1.11516	-0.293984	-0.00040625
-1.18609	1.13109	-0.227422	0.00021875
-1.12031	1.14047	-0.159609	-0.000390625
-1.05141	1.13758	-0.0886719	-0.0004375
-0.994219	1.12406	-0.0180469	-0.000171875
-0.94375	1.1043	0.0473438	-0.000125
-0.900625	1.0693	0.114297	-9.375e-5
-0.861406	1.02266	0.177187	1.5625e-5
-0.82875	0.962969	0.234844	1.5625e-5
-0.802812	0.892656	0.291172	-0.00025
-0.779844	0.813359	0.334766	-0.00025
-0.772031	0.729062	0.37875	-0.000171875
-0.7675	0.633516	0.417812	-0.000171875
-0.774375	0.532969	0.450391	0.00015625
-0.791406	0.433125	0.476328	0.000109375
-0.822187	0.323828	0.500391	-4.6875e-5
-0.861406	0.212422	0.511484	0.000140625
-0.920937	0.104141	0.516094	9.375e-5
-0.994687	-0.008125	0.516094	-0.000140625
-1.08937	-0.116641	0.511172	0.00028125
-1.19734	-0.208359	0.500391	-0.000109375
-1.31359	-0.311406	0.476875	-0.00034375
-1.46641	-0.413906	0.451797	-3.125e-5
-1.64203	-0.507422	0.420234	-0.00034375
-1.83969	-0.598672	0.382109	0.00025
-2.05766	-0.682813	0.338438	-0.000140625
-2.3025	-0.760859	0.298984	-0.00040625
-2.54391	-0.825156	0.246484	-0.0001875
-2.83375	-0.885781	0.192031	9.375e-5
-3.14281	-0.940078	0.133359	0.000203125
-3.43875	-0.991328	0.0726563	0.000203125
-3.67391	-1.04008	0.00945313	-0.0003125
-3.81109	-1.08828	-0.0545312	-0.000203125
-3.8975	-1.12563	-0.120859	4.6875e-5
-3.96375	-1.15992	-0.188047	0.00025
-4.00391	-1.18133	-0.256719	0.000140625
-4.02813	-1.19133	-0.312031	-0.000109375
-4.03484	-1.18945	-0.374375	-0.00046875
-4.02953	-1.17594	-0.441562	-0.0004375
-4.01047	-1.14961	-0.507188	-0.000375
-3.98078	-1.11336	-0.571719	3.125e-5
-3.93094	-1.06422	-0.631484	3.125e-5
-3.87156	-1.00289	-0.690078	9.375e-5
